median_ndvi,weighted_mean_ndvi,sd_ndvi,median_psri,weighted_mean_psri,sd_psri,median_rdvi,weighted_mean_rdvi,sd_rdvi,median_gndvi,weighted_mean_gndvi,sd_gndvi,median_wdrvi,weighted_mean_wdrvi,sd_wdrvi,median_msavi2,weighted_mean_msavi2,sd_msavi2,median_vdvi,weighted_mean_vdvi,sd_vdvi,median_rvi,weighted_mean_rvi,sd_rvi,median_evi,weighted_mean_evi,sd_evi,median_stvi,weighted_mean_stvi,sd_stvi,BA
0.838195086,0.838190104,0.002699532,-0.01956849,-0.019085799,0.001801895,55.63371277,55.63485228,0.357332825,0.806608975,0.806500806,0.002475154,0.388774097,0.388790657,0.007716096,-14752,-14771.24851,151.1996473,0.22857143,0.228921866,0.011742513,0.088023804,0.088029037,0.001597001,1.937230587,1.931647395,0.023511105,0.917351246,0.916342902,0.003614509,26.38319982
0.861646652,0.8619112,0.001944695,-0.025175503,-0.025483446,0.001726534,56.72337723,56.99131698,0.540225984,0.818852246,0.818766513,0.003296539,0.458163083,0.458994228,0.005960859,-14944,-15074.44566,257.6035196,0.286821693,0.287294789,0.005675198,0.074317738,0.074166327,0.001122543,1.971496463,1.971663109,0.01762446,0.92415458,0.924139675,0.002701678,39.27751781
0.830572903,0.831021387,0.002940997,-0.02581233,-0.026170157,0.00285939,50.5909729,50.72994166,0.837237527,0.789729714,0.788185141,0.004576955,0.367268294,0.368563676,0.008212515,-12300,-12390.3993,388.7732501,0.26932466,0.271674824,0.012281675,0.092554137,0.092289924,0.001754648,1.857039809,1.847198139,0.026932822,0.90453881,0.90271912,0.004481849,33.56976755
0.865492761,0.865891464,0.002659496,-0.025866529,-0.02609927,0.001975894,55.48468018,55.45479955,0.414864828,0.821310699,0.821536346,0.001875636,0.470032752,0.47130965,0.008293165,-14196,-14206.53065,185.0971637,0.286206901,0.286771106,0.007911868,0.072102778,0.071876101,0.001526222,2.004269123,2.007434608,0.025285622,0.929044187,0.929611648,0.003786691,40.98343752
0.825913966,0.825244698,0.003398518,-0.022518983,-0.021250568,0.002711797,52.41690063,51.90925374,0.70691976,0.78985858,0.790514073,0.002629958,0.354362667,0.352605888,0.009331869,-13304,-13062.79181,327.4419643,0.252554744,0.251641919,0.009444933,0.095341869,0.095750202,0.002040201,1.825379133,1.818506356,0.030335424,0.898956597,0.897602757,0.005159612,36.62821272
0.839958429,0.840847538,0.003979347,-0.0222678,-0.021964416,0.002727405,51.41086197,51.29821501,0.575632776,0.80342114,0.804367074,0.002769622,0.393820107,0.396441281,0.011517404,-12588,-12520.45736,299.235292,0.26060605,0.261877077,0.017636128,0.08698108,0.086460939,0.002343713,1.870566368,1.87844284,0.018975812,0.907177866,0.908432793,0.003015148,47.25492912
0.813320816,0.812753826,0.003722588,-0.016593207,-0.016456597,0.002308539,54.34885788,54.05709777,1.100967576,0.787491858,0.786118882,0.005417097,0.320355177,0.318909253,0.009832389,-14564,-14387.06961,556.5749066,0.209125474,0.207881886,0.008188471,0.102948785,0.103298658,0.002267474,1.844689369,1.842404155,0.025845929,0.901125789,0.900487219,0.00435374,3.998933289
0.837778389,0.837095963,0.003745322,-0.018107476,-0.018005583,0.00234059,50.88401031,50.79487177,0.324676333,0.806681275,0.807204444,0.003027691,0.38758564,0.385699591,0.010590437,-12356,-12329.55205,161.5178009,0.23426573,0.237291492,0.013121133,0.0882705,0.088679075,0.002224399,1.877583265,1.881649196,0.018921029,0.908213973,0.908636466,0.003160329,39.44119478
0.800296605,0.80034611,0.00574195,-0.017298188,-0.016191913,0.005139082,50.94242096,50.66659122,1.160974987,0.774475098,0.774481201,0.004752242,0.286471218,0.286714215,0.014666617,-12996,-12835.20029,548.653236,0.211781204,0.207083663,0.016918754,0.110928059,0.110908489,0.003543086,1.781546474,1.785334239,0.038339991,0.889463663,0.890155557,0.006730784,26.28633405
0.824125707,0.823384954,0.005002411,-0.028714804,-0.028761049,0.003071725,51.76926422,51.76272165,0.946906491,0.777278423,0.776793182,0.003162486,0.34945631,0.34750641,0.013616779,-12992,-13018.16337,401.5973439,0.269709557,0.268711767,0.01362929,0.096415669,0.096867227,0.003012993,1.846092463,1.848443953,0.029641946,0.901836991,0.902305471,0.005039981,6.757914864
0.807757974,0.807366761,0.002163012,-0.015842134,-0.01588436,0.002284102,51.71543884,51.55755551,0.511872624,0.782516003,0.781799244,0.00440286,0.305726886,0.304723671,0.005628274,-13244,-13170.60733,236.3356935,0.21390374,0.213085234,0.009475643,0.106342778,0.106583776,0.00132504,1.787466526,1.790174498,0.017454716,0.891050577,0.89159939,0.002988631,22.41069082
0.821755052,0.82055266,0.005886143,-0.027006937,-0.026217809,0.003190122,54.20005417,53.81186449,1.186864346,0.778319657,0.778117231,0.005694475,0.342991918,0.339865157,0.015868534,-14228,-14119.62742,539.9131782,0.248891696,0.248880796,0.010509392,0.097842447,0.098578779,0.003558011,1.869183064,1.870331044,0.030680385,0.905425608,0.905517939,0.005222875,35.94201907
0.7828722,0.781419926,0.005926331,-0.023352055,-0.021897734,0.005711734,47.96455002,47.66082078,1.078950333,0.746388435,0.747330976,0.004185919,0.243064493,0.23964565,0.0142602,-11752,-11630.26288,438.9139323,0.229805887,0.227789348,0.018527839,0.121785395,0.122710909,0.003744508,1.700715661,1.697222486,0.034561219,0.874121606,0.873524995,0.006536328,34.69037365
0.787079632,0.788593768,0.006451752,-0.022343168,-0.022396252,0.003818657,49.48654938,49.59598584,0.67135758,0.75327009,0.753474769,0.006549162,0.25335142,0.257206002,0.016108793,-12412,-12478.77634,296.2740173,0.226860255,0.224948514,0.009402173,0.119144328,0.118209065,0.004016679,1.743244767,1.748037858,0.046838398,0.881776214,0.882878537,0.008224794,41.53545026
0.791208804,0.786869057,0.006579415,-0.026652163,-0.026107616,0.003727586,49.51524734,49.28241366,1.063264366,0.747563362,0.746129212,0.004277254,0.263565898,0.252978322,0.016289539,-12408,-12348.49633,443.1187651,0.231146529,0.232222276,0.012246742,0.116564415,0.119290878,0.004110014,1.77297473,1.759715612,0.036907266,0.887621701,0.884758194,0.006676029,24.59950824
0.784584999,0.785529439,0.006835202,-0.020861194,-0.020219729,0.00294523,49.98239136,50.2310611,1.382251639,0.755092621,0.75386417,0.006409424,0.247237563,0.249700438,0.01674952,-12736,-12852.81997,603.3395948,0.211757645,0.213788155,0.010066897,0.120708749,0.120131584,0.004287362,1.754712939,1.748674423,0.028500485,0.88397634,0.882799634,0.005356739,30.51526683
0.846686184,0.845793062,0.003608147,-0.036986303,-0.037106924,0.001984987,52.95101929,53.12078646,0.989274542,0.784670591,0.784671059,0.003019848,0.413322479,0.410790595,0.010535821,-13224,-13348.64631,461.9193003,0.303571433,0.30321232,0.007789932,0.083021045,0.083550836,0.002118365,1.980000019,1.974762225,0.026884575,0.924154043,0.923318897,0.004174201,42.41757457
0.806752682,0.805516655,0.004705776,-0.014448201,-0.01430219,0.002581419,49.18452454,49.1039709,0.545952358,0.782773554,0.782496283,0.003367447,0.303108305,0.299990899,0.012140568,-12004,-11974.2547,229.6083622,0.209509656,0.212163594,0.010410508,0.106958374,0.107724599,0.0028924,1.769901037,1.764007605,0.026109354,0.888297856,0.887050569,0.004715831,47.13314005
0.802734375,0.799631828,0.010171844,-0.024678662,-0.025162124,0.0023696,51.375,50.90881053,2.295300737,0.762417972,0.759774495,0.008458955,0.292717099,0.285087644,0.02550721,-13152,-12976.99555,995.0533118,0.233906955,0.236621002,0.0093348,0.109425783,0.111368482,0.006323084,1.802522779,1.793790469,0.048492763,0.893354356,0.891463351,0.008964354,20.95253804
0.787549675,0.786224509,0.003675017,-0.020310633,-0.020774884,0.001782489,48.62509918,48.65003652,0.453846464,0.753846169,0.753686062,0.003621889,0.254508287,0.251301885,0.009006974,-12032,-12042.06904,186.6036084,0.220077217,0.219331277,0.008988171,0.11885003,0.119685297,0.002304748,1.736159801,1.737175245,0.010332301,0.880888879,0.880940737,0.00182498,53.60489073
0.747986197,0.750351883,0.006529935,-0.007899934,-0.008424188,0.003866304,43.75185776,43.53172271,1.229045377,0.737806618,0.737521317,0.004436417,0.162203521,0.167619722,0.014585434,-10204,-10107.0116,508.3834249,0.179624662,0.181952397,0.010337946,0.144173801,0.142648539,0.004255826,1.571549773,1.579642249,0.030774735,0.847606659,0.849207686,0.006407722,43.74224456
0.802809,0.799661353,0.005662754,-0.015302936,-0.01569693,0.003161135,47.80641174,47.73199745,0.634391775,0.774121583,0.774582788,0.003150335,0.292908937,0.284967071,0.014398932,-11404,-11397.69261,255.8023195,0.214966983,0.213948985,0.008860194,0.109379873,0.111331171,0.003500231,1.757089972,1.750916849,0.03647215,0.885643244,0.884335475,0.006607606,57.38052659
0.697465897,0.699905958,0.011570653,-0.013780432,-0.012809335,0.004961836,35.78227997,36.23965925,1.000474357,0.678731501,0.681578317,0.010224483,0.057566188,0.062675174,0.022668308,-7340,-7508.830617,343.3476761,0.19178082,0.191049547,0.01072783,0.178226918,0.176594645,0.00799972,1.401273847,1.416496764,0.046023907,0.807335377,0.811203507,0.010960973,39.83015886
0.801445782,0.800727158,0.006908785,-0.044312347,-0.043641318,0.002367953,51.2822113,51.20939911,0.552057093,0.73382622,0.732642594,0.006051476,0.289410144,0.28773542,0.017620945,-13176,-13101.82301,274.0167391,0.290827751,0.291365035,0.009246624,0.110219367,0.110677875,0.004265745,1.820732951,1.817058754,0.0282829,0.896117806,0.895419983,0.005081801,62.6385404
0.77849412,0.779314818,0.004263503,-0.03905233,-0.039574663,0.004107435,51.15714645,51.10565959,0.583739962,0.719321728,0.718796995,0.003644918,0.232487634,0.234526999,0.01028377,-13456,-13406.45902,253.6520451,0.251352668,0.25477291,0.012497558,0.124546871,0.124035215,0.002691037,1.797664165,1.799629356,0.02789431,0.890563071,0.890757176,0.004812302,35.81597139
0.824253798,0.824891013,0.002156295,-0.030699775,-0.03085956,0.002194083,57.39778137,57.40499856,0.356032061,0.775075972,0.774917494,0.003304524,0.349806964,0.351571676,0.005923452,-16004,-15979.81582,166.44807,0.268236637,0.267074147,0.009549862,0.096338674,0.095957381,0.001294228,1.891815901,1.890787528,0.010284884,0.909336925,0.90908016,0.001621593,4.531921936
0.812690377,0.811441137,0.004873436,-0.03125,-0.031665193,0.003120457,50.945858,50.73630857,0.715573025,0.759767056,0.760939506,0.00484333,0.318685383,0.315468896,0.012742421,-12780,-12690.3427,289.3991016,0.264957279,0.267439971,0.012019748,0.1033324,0.104100659,0.002980113,1.831626177,1.823162816,0.027552946,0.898898602,0.897298871,0.004881573,26.20535077
0.831457853,0.830768731,0.004462277,-0.025667889,-0.025913243,0.002711475,52.63923645,52.66539692,0.759865676,0.789166868,0.788347901,0.004217293,0.369740039,0.367888108,0.012406283,-13360,-13356.04475,324.9190258,0.256245553,0.256265124,0.010652953,0.092026219,0.092443046,0.002666619,1.894341826,1.895509465,0.025910004,0.910179615,0.910266326,0.004234101,36.555991
0.817116678,0.817578508,0.003433989,-0.023481781,-0.023562481,0.002110059,51.19873428,51.28742446,0.911030805,0.779960692,0.779472914,0.003214697,0.330473691,0.331764102,0.009204913,-12832,-12871.86274,414.4540505,0.242467716,0.241937492,0.007983131,0.100644797,0.100369486,0.002080074,1.837310433,1.842846689,0.021862619,0.900027752,0.900966577,0.003721186,33.82168838
0.82198143,0.821569576,0.005125506,-0.018884121,-0.018774926,0.002918665,50.93533707,50.62532852,1.107354959,0.790930033,0.790941584,0.004339679,0.343607306,0.342595141,0.013918814,-12612,-12481.70177,482.8208778,0.233082712,0.229943928,0.01086282,0.097706035,0.097963095,0.003089845,1.838976979,1.839102067,0.029973673,0.90061748,0.900671266,0.005177107,13.95279036
0.858050406,0.858720306,0.003232958,-0.029002594,-0.028445204,0.00257609,58.14694977,58.18539537,0.292961303,0.8104105,0.810849995,0.003566876,0.447193325,0.449273032,0.009846058,-15764,-15770.31746,114.8058071,0.296269208,0.292263964,0.017191996,0.076397076,0.076012105,0.001870356,1.971313596,1.977543982,0.020633633,0.923602939,0.924747062,0.003079917,11.57107916
0.86376375,0.864576003,0.003760743,-0.025232088,-0.025617246,0.002851377,59.08562851,59.0515373,0.703769942,0.821367502,0.821083553,0.003443882,0.464678973,0.467253055,0.011636673,-16132,-16134.3683,335.871007,0.286903858,0.28990435,0.015732853,0.073097385,0.072633884,0.002163898,1.981343985,1.98263696,0.020763178,0.925621748,0.925935706,0.003255202,7.283642941
0.8473804,0.847322975,0.00216546,-0.016137166,-0.015780732,0.001903313,56.27527618,56.30690738,0.434367028,0.820547342,0.820784304,0.002972774,0.415357769,0.415213077,0.006351695,-14976,-14967.47106,203.8099769,0.230054215,0.229941492,0.007623656,0.082614057,0.082649403,0.001269292,1.921460032,1.924721696,0.019615699,0.915513098,0.91602774,0.003070538,21.98832114
0.837649405,0.837470324,0.002494997,-0.016930932,-0.016898916,0.002338031,53.08345032,53.06390671,0.2818865,0.809099913,0.809378939,0.002761627,0.387218058,0.386736533,0.007103126,-13456,-13449.10946,113.2694722,0.237410069,0.237236705,0.013473039,0.088346884,0.088455098,0.001478139,1.860964298,1.867940181,0.021693025,0.905486166,0.906513918,0.003488078,47.60409969
0.840978622,0.84178327,0.005002155,-0.030845497,-0.031169266,0.003220829,52.81093216,52.96968798,0.473563243,0.788875163,0.790387709,0.003199255,0.396751732,0.399171344,0.014396913,-13240,-13333.13902,183.5484314,0.284540713,0.287323008,0.013926746,0.086378738,0.08591147,0.002952001,1.923836112,1.9243792,0.031995147,0.915469587,0.915524563,0.005207465,43.74517672
0.789582253,0.789448534,0.006027312,-0.019954391,-0.02129632,0.004000004,48.96850204,48.78706901,1.13653393,0.755525947,0.755985683,0.005223393,0.25952813,0.259316451,0.014963744,-12248,-12063.81749,492.0418952,0.221864954,0.225182714,0.013364225,0.117579252,0.117674693,0.003760934,1.731387854,1.736508597,0.027550486,0.88012439,0.881056965,0.005129971,52.80018922
0.773476303,0.775364252,0.005513763,-0.016164383,-0.016307458,0.003572607,48.04835892,48.81305998,1.116966358,0.749529183,0.750018299,0.004897012,0.220522046,0.22518961,0.013123457,-12024,-12298.26957,526.126322,0.200000003,0.201902917,0.012455429,0.127728611,0.126549208,0.003499265,1.700381517,1.699542883,0.031032325,0.873515427,0.873425277,0.005792744,38.81043279
0.820807815,0.820495751,0.002873946,-0.015183804,-0.015159308,0.001365508,52.63055801,52.54363081,0.389261589,0.797024965,0.795716386,0.002673353,0.340421706,0.339611173,0.007782263,-13480,-13459.6609,156.4992013,0.214857981,0.215155564,0.005407336,0.098413549,0.098604736,0.001734213,1.829162121,1.833478508,0.02207291,0.899027109,0.899702663,0.003701994,32.46909311
0.825086296,0.824598128,0.003378461,-0.021437578,-0.021543954,0.001994432,53.99172974,54.00467992,0.59783582,0.789894223,0.789427404,0.003272931,0.35208866,0.350796553,0.009242213,-14180,-14149.27463,309.411312,0.229561806,0.228744848,0.0070872,0.095838584,0.096135571,0.002030948,1.887485147,1.899041152,0.028449245,0.908550739,0.910295664,0.004558265,23.36573499
