median_ndvi,weighted_mean_ndvi,sd_ndvi,median_psri,weighted_mean_psri,sd_psri,median_rdvi,weighted_mean_rdvi,sd_rdvi,median_gndvi,weighted_mean_gndvi,sd_gndvi,median_wdrvi,weighted_mean_wdrvi,sd_wdrvi,median_msavi2,weighted_mean_msavi2,sd_msavi2,median_vdvi,weighted_mean_vdvi,sd_vdvi,median_rvi,weighted_mean_rvi,sd_rvi,median_evi,weighted_mean_evi,sd_evi,median_stvi,weighted_mean_stvi,sd_stvi,BA
0.84115684,0.840559756,0.005287261,-0.030780243,-0.030429316,0.004020665,57.13288879,56.96993814,1.232384188,0.789973199,0.790432165,0.00686551,0.397264898,0.395674166,0.015124954,-15504,-15449.40163,590.7724323,0.283697039,0.282664124,0.015611928,0.086273558,0.086635382,0.003127309,1.923192739,1.922485789,0.032087254,0.915336251,0.915122063,0.005205812,28.71980893
0.831749737,0.831557871,0.008465955,-0.017742731,-0.01756084,0.003105856,55.38067245,55.13444679,1.095384609,0.802996933,0.802552204,0.006148151,0.370556623,0.37031848,0.023675095,-14712,-14624.97526,468.8496243,0.225933209,0.223755112,0.015398104,0.091852225,0.091989859,0.005049181,1.890559912,1.893877098,0.038349861,0.909557581,0.910023011,0.006458509,24.36762798
0.859375,0.85936788,0.005715179,-0.025741603,-0.025844408,0.003241708,56.47838974,56.46191517,0.87960728,0.816678166,0.815740876,0.005321331,0.451219499,0.451348052,0.017362141,-14816,-14841.24792,421.4475887,0.284457475,0.284523942,0.016987666,0.075630255,0.075644238,0.003309758,1.971920252,1.969818668,0.031699181,0.923992932,0.923643014,0.005014364,33.77626234
0.834401429,0.834453423,0.005902203,-0.027602071,-0.028203093,0.004870463,52.65330505,52.52025961,1.229704909,0.788375556,0.78820755,0.007347976,0.378008872,0.378301927,0.016615384,-13292,-13227.43789,562.8437428,0.279341102,0.281461986,0.020082414,0.090273894,0.09025422,0.003511374,1.860452056,1.860500103,0.033726443,0.905146837,0.905073717,0.005726373,30.21534666
0.866078019,0.865554115,0.005834902,-0.026300743,-0.0262247,0.003806566,54.84883499,54.70878219,1.115485359,0.821268082,0.821001782,0.004285572,0.471851408,0.470385818,0.017988821,-13900,-13836.5885,529.3910726,0.287646532,0.287124693,0.01973486,0.071766563,0.072077868,0.003362071,2.007892132,2.006465738,0.037354442,0.929697573,0.929413466,0.00575168,34.52333587
0.819138288,0.818125897,0.007952118,-0.019074334,-0.018769105,0.004188346,52.08586884,52.03888682,1.190773034,0.787781358,0.787603425,0.004848371,0.335908771,0.333440819,0.021207814,-13276,-13245.12589,541.6379169,0.244444445,0.242576844,0.017310258,0.09942165,0.100055869,0.00482723,1.783724785,1.780651639,0.0393169,0.89157629,0.890795363,0.007144194,30.0695223
0.849023581,0.848336554,0.007522041,-0.02303523,-0.022991958,0.004789947,51.75540161,51.62471146,1.712568748,0.809952497,0.809874339,0.006595294,0.42019251,0.418422667,0.022080342,-12652,-12578.53846,800.2684165,0.269262642,0.269413362,0.022248042,0.081651956,0.082071943,0.004408689,1.909896255,1.911575011,0.042369617,0.914044917,0.914049092,0.006909298,27.7363494
0.806732893,0.804513465,0.010558849,-0.01795196,-0.017778049,0.004864458,52.34510803,51.93196229,2.617111774,0.776210189,0.776001038,0.007964303,0.303056777,0.297710118,0.027045183,-13584,-13430.69941,1192.384016,0.213075057,0.212201992,0.018579882,0.106970511,0.108369779,0.006510358,1.815515041,1.809027999,0.048534571,0.895561337,0.894336202,0.008770922,11.74835853
0.831523359,0.831563272,0.00561396,-0.019458545,-0.019415881,0.004005467,49.77513504,49.8184706,1.421059569,0.80009383,0.799572308,0.00651959,0.369923174,0.370167085,0.01570232,-11908,-11946.82591,654.0962066,0.244081631,0.243642051,0.016285197,0.091987178,0.091973653,0.003347677,1.851783276,1.8521519,0.03442864,0.903689802,0.903529567,0.00582319,31.41189413
0.798014045,0.794183639,0.018752208,-0.015917342,-0.014790133,0.008237609,50.84879684,50.56454555,2.159285407,0.770363569,0.770558669,0.010424882,0.280662417,0.272181355,0.044833754,-13012,-12891.25488,919.8750973,0.208384708,0.203867186,0.02866393,0.112338364,0.114836609,0.011907578,1.770441532,1.756485787,0.075554486,0.887633741,0.884531113,0.01490837,21.04352276
0.824932396,0.823954293,0.010097233,-0.027937552,-0.027209692,0.005491364,51.91505051,51.86523568,1.939321473,0.779159427,0.77976702,0.007521242,0.351666361,0.349402603,0.027522197,-13092,-13071.86449,893.4379183,0.263492078,0.260894385,0.022627852,0.095931016,0.096552738,0.006080302,1.866529584,1.860266229,0.048721839,0.905266106,0.904132064,0.008491947,32.77541655
0.806841075,0.805872883,0.007531522,-0.020341536,-0.020153358,0.003595052,52.1059761,52.13029881,1.442888678,0.773694396,0.77360069,0.007618963,0.30333817,0.301031692,0.019419594,-13468,-13495.3487,661.8054296,0.224880382,0.224839895,0.012985918,0.106904231,0.107516806,0.004630878,1.800966024,1.800353324,0.0351394,0.893346906,0.893093007,0.006293424,28.05770641
0.813628674,0.813624001,0.008380984,-0.023238191,-0.023265768,0.003179409,53.10415649,52.92621961,2.060731931,0.77600354,0.776153221,0.008343397,0.321171731,0.321431763,0.022213877,-13876,-13783.95562,943.4115114,0.236129031,0.236705763,0.011818481,0.102761552,0.10278809,0.005099398,1.839215636,1.83804138,0.03865248,0.899919748,0.899816047,0.006796768,27.83718476
0.783113003,0.783785412,0.008755187,-0.021033097,-0.021053518,0.004742679,48.54379272,48.65430896,1.643620286,0.750653863,0.750892638,0.006756124,0.243650049,0.245546188,0.02137921,-12032,-12089.28129,724.0572827,0.223931625,0.224615492,0.016719706,0.121633887,0.121237875,0.005500053,1.708728909,1.71032111,0.040405746,0.875929117,0.875989885,0.007661603,28.50021858
0.795908034,0.795304007,0.00841129,-0.023119606,-0.022955912,0.004499908,50.34726715,50.17982615,1.703206052,0.758919954,0.759051648,0.007676491,0.275336325,0.274063541,0.021135695,-12760,-12673.51105,761.6058316,0.232047483,0.231708395,0.01661269,0.11364276,0.114041621,0.005224114,1.76481235,1.761534694,0.039074175,0.886369705,0.885750512,0.007199078,29.1036557
0.792498767,0.792131341,0.009318687,-0.029782668,-0.029666871,0.005390779,50.66785431,50.78875229,1.60236979,0.746166527,0.745716606,0.008089304,0.26678142,0.26616417,0.023232099,-12984,-13033.73717,727.7650941,0.243974134,0.243867322,0.019912339,0.11576087,0.116019232,0.005806216,1.787844658,1.786097653,0.039339821,0.890021443,0.88958766,0.007193834,26.37680633
0.782188296,0.782220652,0.010000908,-0.018777944,-0.018589825,0.004255936,48.70516205,49.08148692,1.932318254,0.754127502,0.753159924,0.0079242,0.241403759,0.241820332,0.024195451,-12132,-12328.66391,835.2382429,0.208103135,0.207315154,0.015531219,0.122215874,0.122230986,0.006307189,1.737337351,1.738329138,0.043640648,0.880556285,0.8806898,0.008270342,21.94713277
0.840975583,0.840597499,0.006295318,-0.0327609,-0.032853126,0.003919595,52.76127625,52.67636036,1.339736473,0.786169708,0.786575138,0.004982654,0.396743149,0.395823287,0.018030843,-13240,-13210.54965,625.396276,0.28941837,0.289538278,0.01604303,0.086380497,0.086616063,0.003721939,1.931503654,1.932368598,0.039068121,0.91651541,0.916600811,0.006314873,25.69584588
0.813883305,0.813662249,0.005182708,-0.01783591,-0.018209886,0.003999514,50.57704163,50.47564322,0.872351904,0.784771562,0.784199116,0.005181499,0.321847498,0.321367177,0.013702945,-12572,-12527.12639,372.7714783,0.22867924,0.229968914,0.015919141,0.102606766,0.102750417,0.003155981,1.791284204,1.792652965,0.027759341,0.892269075,0.892487515,0.004929039,40.32641601
0.805111051,0.803925143,0.009049629,-0.024631936,-0.025006611,0.003905604,51.375,50.92244681,1.992000327,0.764784336,0.764126579,0.007890265,0.298848599,0.296086151,0.023116966,-13096,-12913.23561,868.8366132,0.238961041,0.238926129,0.013992142,0.107965067,0.108721608,0.005585223,1.807948589,1.804302392,0.043467976,0.894358993,0.893543317,0.007867582,37.88651692
0.78678602,0.783253828,0.012856077,-0.020554649,-0.020464092,0.00367491,48.68695831,48.416983,1.975227717,0.751965523,0.751264705,0.009773023,0.252629638,0.244546347,0.031026517,-12060,-11979.40446,789.7824668,0.220086798,0.219300768,0.014938839,0.119328223,0.121603571,0.008116603,1.730127692,1.72165702,0.047964029,0.879672885,0.877876839,0.009402035,33.76997218
0.796780169,0.792005804,0.017582446,-0.016248154,-0.015553281,0.004670496,48.1620636,47.56184301,2.272279281,0.769877911,0.767298392,0.012740308,0.277538002,0.266619906,0.042776229,-11652,-11434.38876,854.6245332,0.215932921,0.213692639,0.018673948,0.113102235,0.116177066,0.011071305,1.734608531,1.720017145,0.063997518,0.881490946,0.878195992,0.012784837,40.07487915
0.802034616,0.802260894,0.013009836,-0.016207455,-0.017946917,0.006795432,48.40173721,48.34023105,1.826889083,0.774697602,0.773533195,0.009099325,0.29091984,0.292106844,0.03334262,-11692,-11656.80823,696.0799248,0.220190197,0.225375044,0.024339828,0.109856576,0.109773682,0.008022084,1.746495366,1.75364069,0.062608796,0.883832335,0.884846112,0.011610754,39.0213314
0.701760471,0.710017068,0.038804891,-0.013513514,-0.014099259,0.008642066,37.36298752,38.15363258,3.549033706,0.684172392,0.689362515,0.031075268,0.065945946,0.086272745,0.080232745,-7996,-8215.085598,1102.308449,0.188976377,0.192878828,0.028816546,0.175253555,0.17017851,0.026285541,1.447641611,1.469613353,0.113881265,0.818181813,0.822566326,0.026539582,49.86968507
0.789362848,0.788447617,0.015437639,-0.041609257,-0.042020816,0.005066609,48.77931595,48.37898251,2.095447745,0.724376738,0.72362789,0.011273151,0.258984804,0.257551898,0.03798773,-12116,-11902.0643,1057.067125,0.278371513,0.281668976,0.02227105,0.117716305,0.118372407,0.009674685,1.774155974,1.768298879,0.055724123,0.887526631,0.886216768,0.010575207,39.16424733
0.776703715,0.775255326,0.011779907,-0.039632548,-0.03964938,0.003996425,50.85691452,50.83014378,1.200814122,0.714975834,0.714885597,0.010012187,0.228199124,0.225206445,0.027851957,-13324,-13334.25578,498.1763458,0.256603777,0.256636801,0.014290933,0.125680089,0.126649257,0.007499508,1.773470759,1.771035667,0.048074547,0.886438787,0.885588036,0.008966317,46.31403469
0.823541701,0.822600125,0.004881236,-0.029112427,-0.029020083,0.002900594,57.34213257,57.25781115,0.781199911,0.776352704,0.775642136,0.004783652,0.347859681,0.345386891,0.013212307,-15984,-15943.35606,361.8027129,0.257731944,0.257534981,0.011699525,0.0967668,0.097341339,0.002946193,1.890960336,1.888356026,0.026161616,0.909090936,0.908488272,0.004388426,6.654235325
0.809062421,0.807862151,0.008999235,-0.026074074,-0.026216094,0.005081388,49.7717247,49.66607618,1.415048447,0.765126526,0.766003139,0.00782751,0.309135914,0.306309647,0.023333508,-12248,-12219.14072,591.8324726,0.24712643,0.247405011,0.019860204,0.105545051,0.106307222,0.00552194,1.809949517,1.80866851,0.04152173,0.895065606,0.894591749,0.007464841,39.55033511
0.826783895,0.826366992,0.00623473,-0.027249504,-0.027101401,0.00382327,51.49342728,51.45414934,1.139361563,0.782879949,0.782277339,0.00830689,0.356758833,0.35576718,0.01713789,-12820,-12818.84633,494.388669,0.259796798,0.259347173,0.01418674,0.094820268,0.095082843,0.003741775,1.87550807,1.875779661,0.033932377,0.906887054,0.906829366,0.005703229,42.68595315
0.816281617,0.816667453,0.007894933,-0.027176648,-0.027405226,0.003760526,50.67419434,50.66377825,1.934514097,0.773369551,0.772541595,0.007394976,0.32823813,0.329512739,0.021109422,-12580,-12583.56199,859.3477647,0.254285723,0.254900815,0.013890394,0.101150818,0.100937637,0.00478782,1.842105269,1.843476376,0.041675843,0.90077877,0.900924513,0.00722183,35.6305141
0.828326166,0.827902967,0.00670224,-0.022564981,-0.022612923,0.003467713,52.55423737,52.48297178,1.189477132,0.79132086,0.790879452,0.004764962,0.361022353,0.36003391,0.01848362,-13348,-13312.12617,523.633651,0.244314015,0.244777389,0.015671521,0.093896717,0.094164641,0.004017687,1.874790192,1.874585553,0.033058259,0.906938791,0.90676696,0.005614482,37.80123734
0.860424817,0.860156726,0.006141761,-0.025763359,-0.026274612,0.003802806,58.45397186,58.23074815,1.445049763,0.815268219,0.8158168,0.009794802,0.454422235,0.453780687,0.01872665,-15900,-15775.14229,706.089488,0.280742466,0.28035214,0.016070846,0.075023301,0.075189781,0.003552145,1.990437865,1.992782202,0.028107322,0.926775932,0.927050075,0.00440335,14.3166566
0.862024486,0.861715799,0.006289106,-0.024209013,-0.024425383,0.003023917,58.63843918,58.51115183,0.985838018,0.82052362,0.820327324,0.005967053,0.4593229,0.4585572,0.019060317,-15960,-15894.22797,455.8945638,0.279016137,0.279035012,0.015905623,0.07409972,0.074289743,0.00364559,1.982934117,1.981317183,0.031543529,0.925808668,0.925498476,0.005016972,12.17148638
0.844017565,0.843894364,0.003736552,-0.014654744,-0.014471401,0.003103569,55.70975876,55.75793221,0.67129155,0.819657743,0.819616756,0.003639502,0.405538887,0.405244689,0.010834353,-14716,-14737.7487,325.8019471,0.227202475,0.225857746,0.01312557,0.084588356,0.084665437,0.002199295,1.901430726,1.90067487,0.029192971,0.912250459,0.91207403,0.004734752,28.72863192
0.831698477,0.832041184,0.007936276,-0.017039105,-0.017167899,0.00355294,51.63916779,51.65225746,1.415848904,0.804336309,0.803668513,0.006805515,0.370413274,0.371636974,0.022234183,-12824,-12830.75058,595.4481101,0.236078426,0.23714845,0.01524302,0.09188275,0.091698978,0.004730346,1.846427798,1.84538256,0.041710969,0.902654886,0.902454271,0.007232972,40.13101313
0.839361429,0.838540329,0.007922145,-0.031809144,-0.031546763,0.004091099,52.94802475,52.90816921,1.108174286,0.786588371,0.786712927,0.005906971,0.392108738,0.390023775,0.022505829,-13360,-13355.63843,456.6998071,0.286356807,0.285073702,0.018820723,0.087333873,0.087839294,0.004698111,1.920942307,1.917967949,0.040178443,0.914821148,0.914260464,0.006695796,36.28467887
0.804383576,0.803684439,0.009485694,-0.026135657,-0.025931833,0.005689592,49.39784241,49.37201807,1.728881996,0.762225986,0.762447135,0.0070697,0.296967298,0.295496205,0.024364466,-12152,-12141.08884,747.6404243,0.249195099,0.24748209,0.022272047,0.108411781,0.108872244,0.005841618,1.783069968,1.783536847,0.04266916,0.890206873,0.89010758,0.007764748,30.36780745
0.794155002,0.793487719,0.011136411,-0.024905879,-0.024738671,0.005668119,49.47658539,49.52531483,1.943844049,0.754358947,0.754539191,0.008386056,0.270927101,0.269687009,0.027910724,-12340,-12375.67926,846.6568488,0.233140662,0.232667354,0.020584487,0.11473088,0.115187952,0.006925283,1.773401856,1.773386184,0.049686961,0.887776613,0.887535732,0.009155638,27.17948326
0.819030344,0.818370806,0.005950153,-0.016657853,-0.016921635,0.003222026,51.69171143,51.51089312,1.506029047,0.791180968,0.790814899,0.00509995,0.335617751,0.333979394,0.01595643,-13044,-12975.9342,675.1416036,0.22279793,0.223342373,0.012722794,0.099486887,0.099897334,0.003603985,1.820491076,1.820567621,0.034242748,0.897572517,0.897410269,0.005967748,30.57667729
0.82808429,0.827909773,0.004401188,-0.022924095,-0.022958499,0.002896599,54.44564438,54.39904126,0.69810396,0.790363073,0.790340861,0.003800061,0.360352427,0.359948506,0.012164273,-14328,-14299.036,324.9874885,0.232227489,0.232794532,0.011530589,0.094041452,0.094152218,0.002635841,1.92115283,1.922726309,0.031258755,0.913973033,0.91415471,0.005004267,29.21488483
