median_ndvi,weighted_mean_ndvi,sd_ndvi,median_psri,weighted_mean_psri,sd_psri,median_rdvi,weighted_mean_rdvi,sd_rdvi,median_gndvi,weighted_mean_gndvi,sd_gndvi,median_wdrvi,weighted_mean_wdrvi,sd_wdrvi,median_msavi2,weighted_mean_msavi2,sd_msavi2,median_vdvi,weighted_mean_vdvi,sd_vdvi,median_rvi,weighted_mean_rvi,sd_rvi,median_evi,weighted_mean_evi,sd_evi,median_stvi,weighted_mean_stvi,sd_stvi,BA
0.796355844,0.793739595,0.017356166,-0.015175301,-0.014386926,0.007472781,50.71386337,50.5488528,2.410883997,0.77017498,0.770793004,0.011006113,0.276466101,0.27091514,0.042200078,-12964,-12894.26071,1055.353277,0.205915809,0.202560572,0.026218315,0.113365158,0.115094194,0.01094537,1.764508963,1.752714247,0.070394707,0.886402726,0.883904412,0.013715874,21.41579101
0.825257093,0.823776663,0.011207756,-0.027490901,-0.026793795,0.005290854,52.10108948,52.08481665,2.024200512,0.779870927,0.780250248,0.008114509,0.352557465,0.3490129,0.030446677,-13184,-13186.92058,933.2484175,0.262460515,0.259614375,0.021671346,0.095736053,0.096667604,0.006758141,1.866962373,1.858684985,0.055055283,0.905332834,0.903831836,0.009604127,28.71028248
0.80521962,0.804097879,0.008357434,-0.01949707,-0.019434753,0.00351863,51.87126541,51.91610537,1.509789476,0.773176074,0.77301082,0.007598107,0.299129739,0.29648019,0.021438247,-13384,-13414.25546,678.4178418,0.222493365,0.222111291,0.012929675,0.107898425,0.108610495,0.00514925,1.791820288,1.792395885,0.039051347,0.891616136,0.891622533,0.007070669,25.70861794
0.812080562,0.812352369,0.008368561,-0.02333579,-0.023403304,0.003276433,52.90898132,52.78914188,1.994985568,0.774452865,0.774717359,0.008330106,0.317073166,0.318062577,0.022186825,-13804,-13733.45118,913.2357504,0.236137077,0.236417438,0.012242431,0.1037037,0.103561778,0.005091508,1.833821058,1.834521773,0.038131283,0.899121583,0.899152015,0.006702535,25.58995763
0.784996152,0.785342456,0.008714634,-0.021368677,-0.021542623,0.004789461,48.76240921,48.90166556,1.680363587,0.751716852,0.751641077,0.00652164,0.248242289,0.249347786,0.021367477,-12112,-12188.36208,741.1876721,0.225563914,0.22664207,0.017575604,0.120450608,0.120259723,0.005465742,1.716297269,1.715953796,0.039039733,0.877219677,0.877109966,0.007407258,27.93541965
0.794647634,0.794363402,0.008594405,-0.023174319,-0.023070698,0.004428195,50.26638603,50.15755975,1.641815505,0.758120418,0.757972369,0.007999902,0.272163883,0.271710848,0.021530822,-12724,-12676.70157,731.9292404,0.230978325,0.23104593,0.0163544,0.114424895,0.114626867,0.005344453,1.763051629,1.761075868,0.03989409,0.886063069,0.885591039,0.007358367,27.83442373
0.792432308,0.791817829,0.01064338,-0.029497163,-0.029367133,0.005362807,50.55369949,50.51602673,1.760717403,0.746272266,0.745879213,0.00995538,0.266615406,0.265473138,0.026476428,-12884,-12900.59562,784.1631827,0.243277043,0.243105051,0.019593759,0.115802251,0.116223596,0.006638186,1.785724282,1.783726756,0.044098848,0.889592975,0.88914447,0.008127212,27.12842618
0.782711416,0.782227079,0.01061892,-0.018763674,-0.018733088,0.00449661,48.79637718,48.98630221,2.012684392,0.753345817,0.752943295,0.008426693,0.242673732,0.241878731,0.025640802,-12184,-12281.7068,864.4046222,0.208454706,0.208304263,0.016762193,0.121886585,0.12223154,0.006702486,1.736911118,1.736500173,0.043468762,0.880499363,0.880376034,0.00830086,22.23677321
0.839525908,0.839070057,0.007642667,-0.032369755,-0.032094909,0.004177776,52.64035416,52.46886285,1.552679311,0.786182553,0.786337929,0.005496139,0.392579883,0.391521233,0.02179517,-13190,-13131.74616,698.6875671,0.287438065,0.286204503,0.016836227,0.087236665,0.087524551,0.004525967,1.926903844,1.924732364,0.046134498,0.915683657,0.915300466,0.007535416,26.35599101
0.815408319,0.8149171,0.006276794,-0.01933982,-0.0198154,0.004931611,50.84531212,50.68957257,1.103957787,0.783649385,0.782859095,0.006226282,0.325905934,0.324746822,0.016639275,-12668,-12615.14499,468.7187351,0.234268382,0.235602568,0.018573395,0.101680525,0.101991716,0.003818736,1.799872279,1.800887593,0.034571623,0.893778503,0.893922654,0.006111729,38.37447258
0.805599242,0.804679612,0.009085068,-0.023733755,-0.024068686,0.003915724,51.51517296,51.1189109,1.886071077,0.767385751,0.766311981,0.008131605,0.300113291,0.298035606,0.02334336,-13194,-12999.21393,818.8992157,0.236089192,0.236523469,0.014272255,0.107665498,0.108257965,0.00559439,1.806855917,1.804578939,0.042752657,0.89428857,0.893655221,0.007721681,35.71345721
0.786966741,0.78527406,0.012311677,-0.020695603,-0.020842166,0.003922948,48.73794556,48.67254739,1.94079589,0.753586054,0.752637132,0.009487167,0.253073961,0.249427709,0.02994975,-12060,-12074.92359,786.9326409,0.220633939,0.220747873,0.015224824,0.119214997,0.120328562,0.007748335,1.733642697,1.72994079,0.047431722,0.88039273,0.879484833,0.009183331,33.75754482
0.801441133,0.79719525,0.01672281,-0.016949153,-0.016513762,0.004407878,48.82300568,48.35352727,2.41885408,0.773146927,0.770856183,0.01272231,0.289398283,0.27955616,0.041097953,-11896,-11743.38269,939.5977851,0.22053507,0.218723281,0.017830004,0.11022222,0.112941804,0.010488209,1.750116706,1.736800111,0.061581953,0.884481132,0.881546248,0.012202005,38.53467103
0.799317658,0.799766139,0.014447526,-0.016354085,-0.017792689,0.006413516,47.97102928,47.99249967,2.135749597,0.772267371,0.771351004,0.010164762,0.283975318,0.285861095,0.036623506,-11516,-11528.37397,820.2257523,0.218940273,0.2239097,0.02321648,0.111532472,0.111326108,0.008949233,1.738563955,1.745949517,0.065492104,0.882225394,0.883307326,0.012308658,39.04122928
0.707620502,0.71430449,0.039939552,-0.014628657,-0.014687446,0.009741837,37.59205627,38.49489107,3.78849845,0.688085675,0.692625975,0.030337342,0.077526987,0.095163482,0.082874563,-8020,-8316.455726,1204.887448,0.192118227,0.195993733,0.031687365,0.171220407,0.167284035,0.027020738,1.462237716,1.481083294,0.120148678,0.821971357,0.825227988,0.027953974,47.45752694
0.786462784,0.782609013,0.021440584,-0.040261153,-0.040465845,0.006312327,47.65329742,47.68931479,1.973634646,0.722885013,0.720428935,0.014356004,0.251835674,0.243979095,0.05109145,-11628,-11649.41143,972.010763,0.272727281,0.274347103,0.027396763,0.119530752,0.122118215,0.013629488,1.765583992,1.750875183,0.076094359,0.885871232,0.882602772,0.014887448,35.68461032
0.77642554,0.775483252,0.016094921,-0.039210457,-0.039179445,0.004531398,50.84119797,50.81646063,1.358583254,0.715439439,0.715751116,0.011992006,0.227534652,0.226145433,0.038204792,-13324,-13323.50097,525.4322887,0.25572139,0.256057469,0.018550254,0.125856385,0.126547711,0.010236368,1.77396667,1.771094542,0.059481331,0.88644588,0.885542239,0.011255911,45.93029822
0.820149899,0.81941781,0.006089875,-0.028258888,-0.028239455,0.003817699,56.99469757,56.91389008,0.907733287,0.77505523,0.773853716,0.006439965,0.338640541,0.336813564,0.016374906,-15856,-15814.04505,413.9647879,0.25373134,0.253673536,0.014300047,0.098810613,0.099265435,0.003684962,1.876868486,1.874106384,0.030972305,0.906487703,0.906003335,0.005275696,7.086358602
0.810905993,0.80962359,0.0095195,-0.025616593,-0.025720466,0.005054251,50.07234764,49.97818833,1.48193749,0.769240826,0.768459443,0.008331664,0.313976064,0.310945058,0.024785898,-12358,-12346.17478,614.3135339,0.246230654,0.246603713,0.019649697,0.104419552,0.10523261,0.005832184,1.817857742,1.814322285,0.043880296,0.896475315,0.895648171,0.00787448,36.23993473
0.827122927,0.82656936,0.00635331,-0.026491912,-0.026896589,0.004333031,51.54627991,51.52520895,1.183392687,0.784147561,0.78280426,0.009168073,0.357694477,0.356332616,0.017438223,-12864,-12851.52345,515.2502107,0.258823544,0.259700946,0.015208521,0.094617091,0.094962168,0.003815133,1.872575164,1.872577629,0.033872906,0.90642941,0.906345783,0.00569758,40.45691262
0.816582918,0.816747871,0.008566075,-0.027173912,-0.027402829,0.003817102,50.49561691,50.6727892,1.956368654,0.773000002,0.772618585,0.007680742,0.329044104,0.329772628,0.022893309,-12524,-12586.75802,864.0881968,0.254558712,0.254988397,0.014530176,0.10096819,0.100892717,0.005195836,1.843464732,1.84378782,0.043073769,0.901033521,0.900973551,0.007504543,33.47928846
0.829329312,0.828788703,0.00677561,-0.023216784,-0.023487225,0.003698322,52.68919373,52.61875968,1.269543262,0.791100681,0.790332818,0.005732276,0.363805979,0.362493501,0.018740883,-13388,-13367.19649,558.1627285,0.247706428,0.247692361,0.015440235,0.093296856,0.093635049,0.004057258,1.882086158,1.881244171,0.034638018,0.908072412,0.907868837,0.005842263,35.88446667
0.86098361,0.86055637,0.008201818,-0.025629394,-0.02604001,0.003581445,58.48793411,58.22938388,1.708303107,0.816064239,0.8165836,0.011007085,0.456131339,0.455144202,0.024931542,-15912,-15768.31697,803.8082043,0.279547065,0.279610766,0.015213023,0.07470049,0.07496821,0.004749334,1.99442637,1.9949516,0.032253343,0.927352786,0.927380464,0.005165759,15.64241944
0.861710012,0.86117278,0.006342517,-0.02419261,-0.024133106,0.003186898,58.45030975,58.2965428,1.155723263,0.820465922,0.820289306,0.005619764,0.458357528,0.456900532,0.019213828,-15872,-15789.2763,545.3257254,0.278471202,0.277612742,0.01697365,0.07428116,0.074603735,0.003676962,1.979646564,1.978301902,0.031138633,0.925338268,0.92501885,0.004959142,12.56431758
0.843350321,0.843306889,0.003867674,-0.015033019,-0.015161966,0.003769502,55.56237793,55.59041233,0.762856347,0.818647444,0.817911269,0.005325731,0.40360254,0.403541566,0.011196629,-14638,-14660.18758,376.9310413,0.229151011,0.229281078,0.01680747,0.084980961,0.085011227,0.002277782,1.896961391,1.896851267,0.029995502,0.911478013,0.911439943,0.004869962,28.40764422
0.830254346,0.831019612,0.008738262,-0.017375365,-0.017487875,0.004008392,51.53697205,51.49197753,1.51359985,0.803174257,0.802163279,0.008228407,0.366380215,0.368836858,0.024512399,-12786,-12767.93227,636.6659441,0.237604305,0.238805529,0.016668104,0.092744283,0.092312547,0.005206172,1.839225233,1.839380213,0.042933123,0.901441693,0.901406911,0.007481515,38.77059679
0.8404769,0.83913498,0.007406494,-0.031761339,-0.031705696,0.003944204,53.25954819,53.13399747,1.210729775,0.786933392,0.787023656,0.005828823,0.395308912,0.39169607,0.021022076,-13500,-13461.08125,514.1752054,0.286906004,0.285651352,0.018107728,0.086674869,0.087485463,0.004393683,1.925288677,1.921610065,0.037685668,0.915597826,0.914866054,0.006251426,38.04979212
0.803203642,0.802792591,0.009290608,-0.025970319,-0.025783937,0.005889179,49.10410309,49.17050501,1.634024328,0.761572897,0.761825382,0.006828274,0.293924481,0.293184116,0.023857193,-12020,-12054.57047,702.1095252,0.245985866,0.246049181,0.023056298,0.109137058,0.109419395,0.005722032,1.782518983,1.782268162,0.041881976,0.890042782,0.889828092,0.007624397,27.76459477
0.792501271,0.792809265,0.010795155,-0.024842767,-0.024705996,0.005461403,49.18291473,49.25323247,1.962493938,0.753598452,0.753939433,0.008163621,0.266787648,0.267978533,0.027039712,-12236,-12251.64047,862.6732512,0.232934549,0.232646667,0.020099276,0.115759313,0.115608937,0.006714462,1.769709229,1.769746392,0.048051354,0.887066424,0.886877337,0.008863271,26.38884893
0.818094075,0.817367517,0.006783162,-0.017061885,-0.017289324,0.003198337,51.2517395,51.08506881,1.665864376,0.790254772,0.789256343,0.006315746,0.333097458,0.331332821,0.01813777,-12840,-12779.71618,738.4152913,0.223880604,0.224477821,0.012976121,0.100053079,0.100508766,0.004113151,1.817283392,1.81696602,0.035484647,0.896958053,0.896739592,0.006244177,30.58706051
0.828052163,0.82777945,0.00527922,-0.022612397,-0.022665054,0.002989113,54.43131638,54.3145327,0.801004763,0.790745378,0.790683045,0.004135705,0.360263526,0.35962489,0.014583466,-14312,-14257.68248,376.8390214,0.231179208,0.231455397,0.012725164,0.094060667,0.094233191,0.003162545,1.922748566,1.922835778,0.032320954,0.914184749,0.914156471,0.005224959,29.93870098
